web-scraper-order,web-scraper-start-url,paginator,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1674507745-49857","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hotel de La Plage - Nouvel Etablissement","Centre de Biarritz, Biarritz","null","€ 167","9,3","Chambre Double Standard - Vue sur Océan","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","229 expériences vécues","null","null"
"1674507745-49858","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Brit Hotel de Paris Saint-Jean-de-Luz","Saint-Jean-de-Luz","null","€ 69","8,3","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","903 expériences vécues","null","null"
"1674507745-49859","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel de la Rhune","Ascain","null","€ 83","8,6","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","912 expériences vécues","null","null"
"1674507745-49860","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","ibis budget Pau Lescar","Lescar","null","€ 50","7,9","Chambre Triple","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 488 expériences vécues","null","null"
"1674507745-49861","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz","null","€ 99","8,5","Chambre Lit Queen-Size Classique","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 589 expériences vécues","null","null"
"1674507745-49862","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Cit'Hotel Atlantic Hotel","Pau","€ 72","€ 58","8,6","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","869 expériences vécues","null","null"
"1674507745-49863","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2556&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","B&B HOTEL Saint Jean de Luz","Saint-Jean-de-Luz","null","€ 68","8,2","Chambre Lits Jumeaux","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","3 750 expériences vécues","null","null"
"1674507800-49913","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Le Nex2","Tarbes","null","€ 65","8,3","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","537 expériences vécues","null","null"
"1674507800-49914","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Majestic","Lourdes","null","€ 42","7,4","Chambre Double ou Lits Jumeaux","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 347 expériences vécues","null","null"
"1674507800-49915","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Grand Hôtel de France","Pierrefitte-Nestalas","null","€ 99","8,1","Chambre Double Confort","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","792 expériences vécues","null","null"
"1674507800-49916","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Croix des Bretons - Lourdes Pyrénées","Lourdes","null","€ 71","8,0","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","318 expériences vécues","null","null"
"1674507800-49917","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Saint Etienne","Lourdes","null","€ 63","7,6","Chambre Double Confort avec Douche","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 619 expériences vécues","null","null"
"1674507800-49918","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Kennedy Parc des Expositions","Tarbes","null","€ 48","7,1","Chambre Double avec Douche","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","509 expériences vécues","null","null"
"1674507800-49919","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Le Rex Hôtel","Tarbes","null","€ 128","8,7","Chambre Lits Jumeaux Exécutive","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","515 expériences vécues","null","null"
"1674507800-49920","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Best Western Beauséjour","Lourdes","null","€ 92","8,5","Chambre Double Confort Grand Lit ou Twin","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 010 expériences vécues","null","null"
"1674507800-49921","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Le Tivoli","Vic-en-Bigorre","null","€ 77","8,1","Chambre Double Basique","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","228 expériences vécues","null","null"
"1674507800-49922","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Saint Sauveur","Lourdes","null","€ 97","8,1","Chambre Double ou Lits Jumeaux","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","700 expériences vécues","null","null"
"1674507800-49923","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","L'Auberge Everhotel de Tarbes-Ibos","Tarbes","null","€ 58","8,2","Chambre Lits Jumeaux","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","826 expériences vécues","null","null"
"1674507800-49924","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Résidence Hôtelière du MAGNOAC","Castelnau-Magnoac","null","€ 53","8,3","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","61 expériences vécues","null","null"
"1674507800-49925","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","ibis budget Tarbes","Tarbes","null","€ 44","7,5","Chambre Triple","2 lits (1 lit double, 1 lit superposé)","Taxes et frais compris","1 nuit, 2 adultes","1 633 expériences vécues","null","null"
"1674507800-49926","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Notre Dame de la Sarte","Lourdes","null","€ 55","7,5","Chambre Lits Jumeaux - Vue sur Patio","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","584 expériences vécues","null","null"
"1674507800-49927","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel du Casino de Capvern","Capvern","null","€ 71","7,8","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","305 expériences vécues","null","null"
"1674507800-49928","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel du Soleil Levant","Argelès-Gazost","null","€ 94","8,0","Chambre Double Supérieure","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","681 expériences vécues","null","null"
"1674507800-49929","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Belfry & Spa by Ligne St Barth","Lourdes","null","€ 200","8,2","Chambre Double Économique","1 très grand lit double","Taxes et frais compris","1 nuit, 2 adultes","620 expériences vécues","null","null"
"1674507800-49930","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Café les Fleurs","Argelès-Gazost","null","€ 67","8,2","Chambre Lits Jumeaux","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","524 expériences vécues","null","null"
"1674507800-49931","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Panorama","Lourdes","null","€ 116","7,6","Chambre Lits Jumeaux","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","307 expériences vécues","null","null"
"1674507800-49932","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Au Petit Languedoc","Lourdes","null","€ 59","7,9","Chambre Lits Jumeaux","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","365 expériences vécues","null","null"
"1674507800-49933","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Helgon Hotel - Lourdes Pyrénées","Lourdes","null","€ 98","8,2","Chambre Double Standard","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","116 expériences vécues","null","null"
"1674507800-49934","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Domaine de Ramonjuan","Lesponne","null","€ 91","9,1","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","213 expériences vécues","null","null"
"1674507800-49935","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel les Deux Cols","Sainte-Marie-de-Campan","null","€ 67","8,2","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","336 expériences vécues","null","null"
"1674507800-49936","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel Saint Vincent","Bagnères-de-Bigorre","null","€ 61","7,5","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","397 expériences vécues","null","null"
"1674507918-50010","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Les Roches Brunes","Collioure","null","€ 194","9,1","Chambre Double - Vue sur Mer","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","596 expériences vécues","null","null"
"1674507918-50011","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","The Originals City, Relax'Otel, Le Barcarès","Le Barcarès","null","€ 88","7,5","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 279 expériences vécues","null","null"
"1674507918-50012","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Kyriad Direct Perpignan - Aeroport","Rivesaltes","null","€ 55","7,8","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 159 expériences vécues","null","null"
"1674507918-50013","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","La Frégate","Collioure","null","€ 154","8,2","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 113 expériences vécues","null","null"
"1674507918-50014","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Best Western Plus Hotel Canet-Plage","Canet-en-Roussillon","null","€ 104","8,8","Chambre Standard avec Vue sur la Ville","Plusieurs types de lits","Taxes et frais compris","1 nuit, 2 adultes","1 657 expériences vécues","null","null"
"1674507918-50015","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Hôtel La Casa Pairal","Collioure","null","€ 179","8,8","Chambre Double Tradition","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","796 expériences vécues","null","null"
"1674507918-50016","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-01&checkout=2023-03-02","","Best Western Le Vauban","Prades","null","€ 111","8,4","Chambre Lit King-Size Classique - Vue sur Montagne","1 très grand lit double","Taxes et frais compris","1 nuit, 2 adultes","732 expériences vécues","null","null"
