web-scraper-order,web-scraper-start-url,paginator,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1674657709-3329,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5642&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel des Bains"",""Aix-les-Bains"",""null"",""?ˇ71"",""7,6"",""Chambre Double Standard"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""483 expÇriences vÇcues"",""null"",""null"""
"1674657709-3330,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5642&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""ibis budget Albertville"",""Gilly-sur-Isäre"",""null"",""?ˇ65"",""7,2"",""Chambre Triple"",""2 lits (1ˇlit double, 1ˇlit superposÇ)"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""656 expÇriences vÇcues"",""null"",""null"""
"1674657709-3331,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5642&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel Broisin"",""Aix-les-Bains"",""?ˇ63"",""?ˇ54"",""7,3"",""Chambre Double Standard"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""641 expÇriences vÇcues"",""Offre DÇbutˇ2023"",""null"""
"1674658189-3404,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Golf Hìtel"",""Brides-les-Bains"",""null"",""?ˇ89"",""8,3"",""Chambre Double Classique"",""1 grand lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""248 expÇriences vÇcues"",""null"",""null"""
"1674658189-3405,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""ho36 Les Menuires"",""Les Menuires"",""null"",""?ˇ306"",""7,8"",""Chambre Double - Vue sur Montagne"",""Types de litsˇ: 1 lit double ou 2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""377 expÇriences vÇcues"",""null"",""null"""
"1674658189-3406,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Mercure Brides Les Bains Grand Hìtel des Thermes"",""Brides-les-Bains"",""null"",""?ˇ182"",""7,0"",""Chambre Double Classique"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""829 expÇriences vÇcues"",""null"",""null"""
"1674658189-3407,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Auberge de Savoie"",""Moutiers"",""null"",""?ˇ128"",""8,0"",""Chambre Lits Jumeaux Standard"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""876 expÇriences vÇcues"",""null"",""null"""
"1674658189-3408,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel La Petite Auberge"",""Bourg-Saint-Maurice"",""null"",""?ˇ98"",""8,1"",""Standard Double Room with Private Bathroom and shared toilets"",""1 grand lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""270 expÇriences vÇcues"",""null"",""null"""
"1674658189-3409,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel Restaurant La Tourmaline"",""Aime-La-Plagne"",""null"",""?ˇ152"",""7,7"",""Chambre Lits Jumeaux avec Accäs Spa"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""255 expÇriences vÇcues"",""null"",""null"""
"1674658189-3410,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Inn Design Moutiers"",""Moutiers"",""null"",""?ˇ87"",""7,8"",""Chambre Double ou Lits Jumeaux Standard"",""Types de litsˇ: 1 lit double ou 2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""1 294 expÇriences vÇcues"",""null"",""null"""
"1674658189-3411,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel le Welcome"",""Moutiers"",""null"",""?ˇ83"",""7,5"",""Chambre Lits Jumeaux êconomique"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""666 expÇriences vÇcues"",""null"",""null"""
"1674658189-3412,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel La Tarentaise"",""MÇribel-Mottaret, MÇribel"",""null"",""?ˇ391"",""7,6"",""Chambre Triple ? Vue sur Montagne"",""2 lits (1ˇlit simple, 1ˇlit double)"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""110 expÇriences vÇcues"",""Mis en avant"",""null"""
"1674658189-3413,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Le Centre"",""Brides-les-Bains"",""null"",""?ˇ92"",""7,5"",""Chambre Double"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""270 expÇriences vÇcues"",""null"",""null"""
"1674658189-3414,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Autantic"",""Bourg-Saint-Maurice"",""null"",""?ˇ113"",""8,8"",""Chambre Lits Jumeaux avec Balcon et Vue sur la Montagne"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""708 expÇriences vÇcues"",""null"",""null"""
"1674658189-3415,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel Les Dolomites"",""Val d?Isäre"",""null"",""?ˇ378"",""7,6"",""Chambre Double ou Lits Jumeaux"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""79 expÇriences vÇcues"",""null"",""null"""
"1674658189-3416,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel L'alpin"",""Landry"",""null"",""?ˇ120"",""9,0"",""Chambre Double ou Lits Jumeaux"",""Types de litsˇ: 1 lit double ou 2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""589 expÇriences vÇcues"",""null"",""null"""
"1674658189-3417,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Les Cràtes Blanches"",""Val d?Isäre"",""null"",""?ˇ403"",""8,1"",""Chambre Triple SupÇrieure"",""Plusieurs types de lits"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""244 expÇriences vÇcues"",""null"",""null"""
"1674658189-3418,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Mamie Courch'"",""Courchevel 1850, Courchevel"",""null"",""?ˇ781"",""7,0"",""Chambre Double ou Lits Jumeaux SupÇrieure"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""129 expÇriences vÇcues"",""null"",""null"""
"1674658189-3419,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""La Taverne"",""MÇribel"",""null"",""?ˇ149"",""6,6"",""Chambre Lits Jumeaux"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""252 expÇriences vÇcues"",""null"",""null"""
"1674658189-3420,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Carlina"",""Courchevel 1850, Courchevel"",""null"",""?ˇ1 613"",""7,1"",""Chambre Double Classique"",""Types de litsˇ: 1 lit double ou 2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""68 expÇriences vÇcues"",""null"",""null"""
"1674658189-3421,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Le Perce Neige d'Alicia"",""Sainte-Foy-Tarentaise"",""null"",""?ˇ101"",""8,5"",""Chambre Quadruple avec Salle de Bains Commune"",""4 lits (3ˇlits simples, 1ˇfuton)"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""87 expÇriences vÇcues"",""null"",""null"""
"1674658189-3422,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""L auberge du basilico"",""Aime"",""?ˇ118"",""?ˇ84"",""7,7"",""Chambre Double"",""1 grand lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""286 expÇriences vÇcues"",""null"",""null"""
"1674658189-3423,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Athena"",""Brides-les-Bains"",""null"",""?ˇ134"",""7,6"",""Chambre Lits Jumeaux/Double Standard"",""Types de litsˇ: 1 lit double ou 2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""89 expÇriences vÇcues"",""null"",""null"""
"1674658189-3424,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Le Tremplin"",""MÇribel"",""null"",""?ˇ544"",""7,9"",""Chambre Double Classique"",""1 grand lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""30 expÇriences vÇcues"",""null"",""null"""
"1674658189-3425,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""M Lodge & Spa"",""Saint-Martin-de-Belleville"",""null"",""?ˇ843"",""9,7"",""Chambre Lit King-Size Standard"",""Plusieurs types de lits"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""4 expÇriences vÇcues"",""null"",""null"""
"1674658189-3426,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Palanbo"",""Aime"",""null"",""?ˇ137"",""8,7"",""Chambre Double SupÇrieure"",""1 grand lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""69 expÇriences vÇcues"",""null"",""null"""
"1674658189-3427,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3787&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hotel Le Coucou MÇribel"",""MÇribel"",""null"",""?ˇ2 195"",""9,4"",""Suite Junior Prestige"",""Suite privÇe ? 1 chambre ? 1 salon ? 1 salle de bains ? 50m˝"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""48 expÇriences vÇcues"",""null"",""null"""
"1674659149-3428,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Suite Home Briancon Serre Chevalier"",""Brianáon"",""null"",""?ˇ154"",""7,3"",""Chambre Classique"",""1 grand lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""1 344 expÇriences vÇcues"",""null"",""null"""
"1674659149-3429,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel Mont-Brison"",""Brianáon"",""null"",""?ˇ74"",""8,0"",""Chambre Double avec Douche"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""1 430 expÇriences vÇcues"",""null"",""null"""
"1674659149-3430,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Logis Havvah Hìtel Gap"",""Gap"",""null"",""?ˇ73"",""7,5"",""Chambre Lits Jumeaux Classique"",""2 lits simples"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""1 296 expÇriences vÇcues"",""null"",""null"""
"1674659149-3431,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Cit'Hotel Avantici Gap"",""Gap"",""null"",""?ˇ72"",""7,9"",""Chambre Confort"",""Types de litsˇ: 1 lit double ou 2 lits simples"",""Taxes et frais compris"",""1 nuit, 2 adultes"",""1 259 expÇriences vÇcues"",""null"",""null"""
"1674659149-3432,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel Edelweiss"",""Brianáon"",""null"",""?ˇ92"",""8,1"",""Chambre Double"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""1 083 expÇriences vÇcues"",""null"",""null"""
"1674659149-3433,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Hìtel Logis La CrÇmailläre"",""Saint-Bonnet-en-Champsaur"",""null"",""?ˇ76"",""8,4"",""Chambre Double êconomique"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""379 expÇriences vÇcues"",""null"",""null"""
"1674659149-3434,""https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2503&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-02-20&checkout=2023-02-21"","""",""Adonis Gapotel"",""Gap"",""null"",""?ˇ71"",""7,2"",""Chambre Double Standard"",""1 lit double"",""Taxes et frais compris"",""1 nuit, 2ˇadultes"",""1 537 expÇriences vÇcues"",""null"",""null"""
