web-scraper-order,web-scraper-start-url,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1676882023-4287","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hôtel Le Pré Carré","Centre-ville d'Annecy, Annecy","null","€ 181","8,5","Petite Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 341 expériences vécues","null","null"
"1676882023-4288","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","B&B HOTEL Annecy","Argonay","null","€ 76","7,7","Chambre Double Non-Fumeurs","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 309 expériences vécues","null","null"
"1676882023-4289","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hôtel National","Cluses","null","€ 81","8,3","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","499 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4290","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hébé Hotel","Centre-ville d'Annecy, Annecy","null","€ 217","8,8","Chambre Double Supérieure","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","680 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4291","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","The Originals City, Hôtel du Faucigny, Cluses Ouest","Scionzier","null","€ 103","7,7","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","315 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4292","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hotel Bellevue","Annecy","null","€ 102","7,6","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","571 expériences vécues","null","null"
"1676882023-4293","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Le Splendid Hotel Lac D'Annecy","Centre-ville d'Annecy, Annecy","null","€ 188","8,3","Chambre Double Supérieure","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 790 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4294","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hotel Les Terrasses","Annecy","null","€ 139","8,3","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 115 expériences vécues","null","null"
"1676882023-4295","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hotel Edelweiss","Magland","null","€ 89","7,1","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","175 expériences vécues","null","null"
"1676882023-4296","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Best Western Hotel International","Centre-ville d'Annecy, Annecy","null","€ 166","8,1","Chambre Double Standard - Non-Fumeurs","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","5 191 expériences vécues","Niveau 2 Voyage Durable","null"
"1676882023-4297","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Premiere Classe Annecy Cran-Gevrier","Annecy","null","€ 74","6,0","Chambre Lits Jumeaux","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","2 805 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4298","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","The Originals City, Hôtel Annecy Aéroport (Inter-Hotel)","Metz-Tessy","null","€ 78","7,1","Chambre Double ou Lits Jumeaux","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","436 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4299","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Mercure Annecy Sud","Annecy","null","€ 102","7,9","Chambre Double Standard","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 280 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4300","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","La Croix de Savoie & Spa","Les Carroz d'Arâches","null","€ 160","6,7","Chambre Double Supérieure avec Douche","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","23 expériences vécues","Niveau 2 Voyage Durable","null"
"1676882023-4301","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Ace Hotel Annecy","Annecy","null","€ 84","8,0","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","3 679 expériences vécues","null","null"
"1676882023-4302","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Best Hotel Annecy","Annecy","null","€ 98","7,7","Chambre Double Économique avec Fenêtre de Toit","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","3 358 expériences vécues","null","null"
"1676882023-4303","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Chalet Hôtel des 2 Gares","Saint-Gervais-les-Bains","null","€ 146","8,4","Chambre Double Économique","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","676 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4304","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","beaujour & bonsoir Brasserie-Hotel","Villy-le-Pelloux","null","€ 77","7,1","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","638 expériences vécues","null","null"
"1676882023-4305","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hotel Terminus","Saint-Gervais-les-Bains","null","€ 152","7,0","Chambre Lits Jumeaux - Vue sur Rivière","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","526 expériences vécues","null","null"
"1676882023-4306","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Ibis Budget Annecy sud-Poisy","Poisy","null","€ 112","7,9","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 923 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4307","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Kyriad Annecy Cran-Gevrier","Annecy","null","€ 70","6,5","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 759 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4308","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Le Saint Gervais Hotel & Spa Handwritten Collection","Saint-Gervais-les-Bains","null","€ 202","8,6","Chambre Triple Classique","2 lits (1 lit simple, 1 lit double)","Taxes et frais compris","1 nuit, 2 adultes","501 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4309","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Premiere Classe Annecy Nord - Epagny","Épagny","null","€ 64","5,9","Chambre Triple (1 Lit Double et 1 Lit Simple)","2 lits (1 lit simple, 1 lit double)","Taxes et frais compris","1 nuit, 2 adultes","1 223 expériences vécues","null","null"
"1676882023-4310","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hôtel Val d'Este","Saint-Gervais-les-Bains","null","€ 93","8,2","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","349 expériences vécues","null","null"
"1676882023-4311","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Greet Annecy Cran Gevrier","Annecy","null","€ 72","7,5","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","360 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4312","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Coeur des Neiges","Saint-Gervais-les-Bains","null","€ 224","8,9","Petite Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","235 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4313","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Best Hotel Annecy","Annecy","null","€ 98","7,7","Chambre Double Économique avec Fenêtre de Toit","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","3 358 expériences vécues","null","null"
"1676882023-4314","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Chalet Hôtel des 2 Gares","Saint-Gervais-les-Bains","null","€ 146","8,4","Chambre Double Économique","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","676 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4315","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","beaujour & bonsoir Brasserie-Hotel","Villy-le-Pelloux","null","€ 77","7,1","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","638 expériences vécues","null","null"
"1676882023-4316","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hotel Terminus","Saint-Gervais-les-Bains","null","€ 152","7,0","Chambre Lits Jumeaux - Vue sur Rivière","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","526 expériences vécues","null","null"
"1676882023-4317","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Ibis Budget Annecy sud-Poisy","Poisy","null","€ 112","7,9","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","1 923 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4318","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Kyriad Annecy Cran-Gevrier","Annecy","null","€ 70","6,5","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","1 759 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4319","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Le Saint Gervais Hotel & Spa Handwritten Collection","Saint-Gervais-les-Bains","null","€ 202","8,6","Chambre Triple Classique","2 lits (1 lit simple, 1 lit double)","Taxes et frais compris","1 nuit, 2 adultes","501 expériences vécues","Niveau 1 Voyage Durable","null"
"1676882023-4320","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Premiere Classe Annecy Nord - Epagny","Épagny","null","€ 64","5,9","Chambre Triple (1 Lit Double et 1 Lit Simple)","2 lits (1 lit simple, 1 lit double)","Taxes et frais compris","1 nuit, 2 adultes","1 223 expériences vécues","null","null"
"1676882023-4321","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Hôtel Val d'Este","Saint-Gervais-les-Bains","null","€ 93","8,2","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","349 expériences vécues","null","null"
"1676882023-4322","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=3763&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-14&checkout=2023-04-15&selected_currency=EUR","Greet Annecy Cran Gevrier","Annecy","null","€ 72","7,5","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","360 expériences vécues","Niveau 1 Voyage Durable","null"
