web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573804,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,360,360,3 Pièces pour 6 Personnes,576014,Résidence Edelweiss,Le Pla d'Adet,,36,706,LE PLA D'ADET
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,574134,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,574054,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,284,284,2 Pièces pour 4 Personnes,673994,Résidence Le Grand Adret,Villard-de-Lans,,36,113,VILLARD-DE-LANS
,24/04/2023,09/09/2023,15/09/2023,470,470,2 Pièces pour 4 Personnes,646354,Résidence Mont'seu,Les Contamines Montjoie,,36,29,COMBLOUX
,24/04/2023,09/09/2023,15/09/2023,340,340,2 Pièces pour 4 Personnes,563484,Résidence L'orchidee,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,225,207,2 Pièces pour 5 Personnes,574214,Résidence Triade,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573874,Résidence Les Essarts,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573844,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,252,252,2 Pièces pour 4 Personnes,568824,Résidence Fleurs,Aussois,,36,223,AUSSOIS
,24/04/2023,09/09/2023,15/09/2023,353,353,3 Pièces pour 6 Personnes,568734,Résidence Fleurs,Aussois,,36,223,AUSSOIS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573764,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,448,448,2 Pièces 4 Personnes,207132,Location de Vacances Les Gets 123,Les Gets,,36,55,LES GETS
,24/04/2023,09/09/2023,15/09/2023,600,600,3 Pièces 6 Personnes,153369,Location de Vacances Châtel 104,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,816,816,3 Pièces pour 6 Personnes,362734,Résidence Grand Bois,La Tania,,36,23,BRIDES LES BAINS
,24/04/2023,09/09/2023,15/09/2023,440,440,Studio pour 4 Personnes,652314,Résidence Palais Des Sports Charvin,Megève,,36,29,COMBLOUX
,24/04/2023,09/09/2023,15/09/2023,440,440,3 Pièces pour 6 Personnes,652294,Résidence Princesse En Etraz Narcisse,Megève,,36,29,COMBLOUX
,24/04/2023,09/09/2023,15/09/2023,429,429,2 Pièces pour 4 Personnes,388624,Résidence Relais De La Guisane A,Serre Chevalier 1200 - Briançon,,36,94,SERRE CHEVALIER 1200 - BRIANCON
,24/04/2023,09/09/2023,15/09/2023,355,355,Studio pour 4 Personnes,616874,Résidence La Meije,Serre Chevalier 1200 - Briançon,,36,94,SERRE CHEVALIER 1200 - BRIANCON
,24/04/2023,09/09/2023,15/09/2023,452,452,2 Pièces pour 4 Personnes,609164,Domaine Des Grands Chalets - Milane,Serre Chevalier 1200 - Briançon,,36,94,SERRE CHEVALIER 1200 - BRIANCON
