web-scraper-order,web-scraper-start-url,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1675820887-10222","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hotel Victor Hugo","Centre de Toulouse, Toulouse","null","€ 644","7,7","Chambre Double Standard","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","810 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10223","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Royal Wilson","Centre de Toulouse, Toulouse","null","€ 777","7,7","Chambre Double Classique","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 543 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10224","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Holiday Inn Toulouse Airport, an IHG Hotel","Blagnac","null","€ 927","7,7","Chambre Double","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","262 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10225","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Mercure Toulouse Aéroport Golf de Seilh","Seilh","null","€ 909","7,9","Chambre Double Standard","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","419 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10226","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Logis Hôtel L'Arche de Noé","Noé","null","€ 590","7,6","Chambre Double Standard","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","127 expériences vécues","null","null"
"1675820887-10227","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","L'ALCOVE HOTEL RESTAURANT","Villematier","null","€ 589","7,6","Chambre Lit King-Size","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","103 expériences vécues","null","null"
"1675820887-10228","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hôtel Héliot","Centre de Toulouse, Toulouse","null","€ 916","8,6","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","212 expériences vécues","null","null"
"1675820887-10229","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hôtel Une Chambre en Ville","Centre de Toulouse, Toulouse","null","€ 771","8,6","Chambre Deluxe - Côté Rue","1 très grand lit double","Taxes et frais compris","1 semaine, 2 adultes","427 expériences vécues","Niveau 2 Voyage Durable","null"
"1675820887-10230","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Le Moulin","Martres-Tolosane","null","€ 423","8,5","Chambre Quadruple","Plusieurs types de lits","Taxes et frais compris","1 semaine, 2 adultes","73 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10231","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hôtel le Pastel","Centre de Toulouse, Toulouse","null","€ 406","6,3","Chambre Double Économique","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 634 expériences vécues","null","null"
"1675820887-10232","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hôtel des Ambassadeurs","Centre de Toulouse, Toulouse","null","€ 448","6,7","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 171 expériences vécues","null","null"
"1675820887-10233","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","B&B HOTEL Toulouse Cité de l'Espace Hurel","Toulouse","null","€ 430","7,0","Chambre Triple","2 lits (1 lit double, 1 lit superposé)","Taxes et frais compris","1 semaine, 2 adultes","1 459 expériences vécues","null","null"
"1675820887-10234","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hôtel St Sernin","Centre de Toulouse, Toulouse","null","€ 779","7,8","Chambre Double Confort","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","245 expériences vécues","null","null"
"1675820887-10235","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","ibis Toulouse Pont Jumeaux","Centre de Toulouse, Toulouse","null","€ 559","7,9","Chambre Double Standard","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 807 expériences vécues","null","null"
"1675820887-10236","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","La Cour des Consuls Hotel and Spa Toulouse - MGallery","Centre de Toulouse, Toulouse","null","€ 1 577","8,4","Chambre Double Supérieure","1 très grand lit double","Taxes et frais compris","1 semaine, 2 adultes","387 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10237","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hôtel Saint Laurans","Aurignac","null","€ 569","8,7","Chambre Double Standard","2 lits simples","Taxes et frais compris","1 semaine, 2 adultes","128 expériences vécues","null","null"
"1675820887-10238","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hostellerie du Parc","Labarthe-Inard","null","€ 574","8,2","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","49 expériences vécues","null","null"
"1675820887-10239","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","B&B HOTEL Toulouse Centre Canal du Midi","Minimes - Barrière de Paris, Toulouse","null","€ 532","7,6","Chambre Double","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","1 055 expériences vécues","null","null"
"1675820887-10240","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Grand Hôtel d'Orléans","Centre de Toulouse, Toulouse","null","€ 653","7,6","Chambre Double ou Lits Jumeaux Classique","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 semaine, 2 adultes","122 expériences vécues","null","null"
"1675820887-10241","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Novotel Toulouse Centre Wilson","Centre de Toulouse, Toulouse","null","€ 1 267","8,1","Chambre Double Supérieure","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","941 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10242","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Hotel Ours Blanc - Place Victor Hugo","Centre de Toulouse, Toulouse","null","€ 534","6,9","Chambre Lits Jumeaux Supérieure","2 lits simples","Taxes et frais compris","1 semaine, 2 adultes","2 550 expériences vécues","null","null"
"1675820887-10243","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","B&B HOTEL Toulouse Basso Cambo","Toulouse Ouest, Toulouse","null","€ 498","7,5","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","898 expériences vécues","null","null"
"1675820887-10244","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","B&B HOTEL Toulouse Cité de l'Espace Mouchotte","Toulouse Sud-Est, Toulouse","null","€ 486","7,4","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 269 expériences vécues","null","null"
"1675820887-10245","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Brit Hotel Toulouse Colomiers – L’Esplanade","Colomiers","null","€ 662","7,5","Chambre Double Confort","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","180 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10246","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Villa Léopoldine","Grenade","null","€ 801","8,3","Chambre Double Confort (2 Personnes)","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 semaine, 2 adultes","98 expériences vécues","null","null"
"1675820887-10247","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","B&B HOTEL Toulouse Cité de l'Espace Gonord","Toulouse Sud-Est, Toulouse","null","€ 447","7,3","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 332 expériences vécues","null","null"
"1675820887-10248","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","LE SPORTING","Beaumont-sur-Lèze","null","€ 553","8,4","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","139 expériences vécues","null","null"
"1675820887-10249","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Courtyard by Marriott Toulouse Airport","Toulouse Ouest, Toulouse","null","€ 952","8,2","Chambre Lits Jumeaux Deluxe","2 lits simples","Taxes et frais compris","1 semaine, 2 adultes","258 expériences vécues","Durabilité certifiée par un organisme indépendant","null"
"1675820887-10250","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Ibis Styles Toulouse Blagnac Aéroport","Blagnac","null","€ 821","7,4","Chambre Double","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","786 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10251","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Novotel Toulouse Centre Compans Caffarelli","Centre de Toulouse, Toulouse","null","€ 845","8,1","Chambre Double Supérieure","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","857 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10252","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Mercure Toulouse Sud","Toulouse Rive Gauche, Toulouse","null","€ 872","8,6","Chambre Double Standard","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","346 expériences vécues","Niveau 1 Voyage Durable","null"
"1675820887-10253","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","ibis Styles Toulouse Nord Sesquieres","Toulouse Nord, Toulouse","null","€ 668","7,9","Chambre Double Standard","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","633 expériences vécues","null","null"
"1675820887-10254","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Les Granges de Jules","Lafitte-Vigordanne","null","€ 663","9,0","Chambre Double","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","94 expériences vécues","null","null"
"1675820887-10255","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Pullman Toulouse Airport","Blagnac","null","€ 1 142","8,2","Chambre Lits Jumeaux Classique","2 lits simples","Taxes et frais compris","1 semaine, 2 adultes","288 expériences vécues","Niveau 2 Voyage Durable","null"
"1675820887-10256","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","La Teurgoule","Montastruc-la-Conseillère","null","€ 623","6,2","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","71 expériences vécues","null","null"
"1675820887-10257","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2526&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-09&checkout=2023-03-16&selected_currency=EUR","Ibis Styles Toulouse Blagnac Aéroport","Blagnac","null","€ 821","7,4","Chambre Double","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","786 expériences vécues","Niveau 1 Voyage Durable","null"
