web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,14/04/2023,22/04/2023,28/04/2023,536,536,,611244,Résidence Agate,La Plagne - Belle Plagne - Savoie,,16,23,BRIDES LES BAINS
,14/04/2023,22/04/2023,28/04/2023,517,439,,124301,Résidence Les Rives de L'Aure - maeva Home,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,421,421,,525484,Résidence Portes Du Soleil A,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,516,516,,686244,Résidence Aurette Cap De Long,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,693,693,,525574,Résidence Village Des Thermes,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,794,794,,543354,Résidence Aurette: Pic Long,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,547,547,,526164,Résidence La Tour Bat B,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,509,509,,525544,Résidence Valbelle B,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,445,445,,816034,Résidence Hameau Thermes Ii,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,693,693,,526564,Résidence Les Isards,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,638,638,,192683,Location de Vacances Saint-Lary-Soulan 126,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,418,418,,195708,Location de Vacances Saint-Lary-Soulan 165,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,1085,1085,,192735,Location de Vacances Saint-Lary-Soulan 116,Saint-Lary-Soulan - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,336,336,,784544,Location de Vacances Piau-Engaly 62,Piau Engaly - Haute Pyrénées,,16,89,SAINT-LARY-SOULAN
,14/04/2023,22/04/2023,28/04/2023,325,325,,46249,Résidence Les Chalets du Belvédère,Font-Romeu - Pyrénées Orientales,,16,83,PYRENEES 2000
,14/04/2023,22/04/2023,28/04/2023,465,465,,867704,Location de Vacances Font-Romeu-Odeillo-Via 85,Font-Romeu - Pyrénées Orientales,,16,83,PYRENEES 2000
,14/04/2023,22/04/2023,28/04/2023,440,440,,852504,Location de Vacances Font-Romeu-Odeillo-Via 83,Font-Romeu - Pyrénées Orientales,,16,83,PYRENEES 2000
,14/04/2023,22/04/2023,28/04/2023,583,583,,206069,Location de Vacances Les Angles 55,Les Angles - Pyrénées Orientales - Pyrénées Orientales,,16,83,PYRENEES 2000
,14/04/2023,22/04/2023,28/04/2023,470,470,,405004,Chalets De Barbessine,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,644,612,,158287,Résidence Fer à Cheval (CHL410),Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,470,470,,405274,Résidence Le Mermy,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,345,345,,71028,Résidence Le Grand Lodge,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,760,760,,405384,Résidence Lion D'or,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,410,410,,405374,Résidence Beausejour,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,715,715,,739194,Résidence Perle De Savoie,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,585,585,,78110,Résidence Le Grand Ermitage,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,825,825,,155638,Location de Vacances Châtel 131,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,542,542,,155624,Location de Vacances Châtel 117,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,874,874,,160311,Location de Vacances Châtel 191,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,677,677,,495654,Location de Vacances Châtel 326,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,677,677,,155649,Location de Vacances Châtel 142,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,825,825,,750204,Location de Vacances Châtel 350,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,825,825,,245934,Location de Vacances Châtel 294,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,542,542,,155639,Location de Vacances Châtel 132,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,476,476,,196641,Location de Vacances Châtel 270,Châtel - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,235,223,,89082,Résidence L'Echo de la corne,La Chapelle-d'Abondance - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,266,253,,89084,Résidence L'Echo de la corne,La Chapelle-d'Abondance - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,225,214,,89081,Résidence L'Echo de la corne,La Chapelle-d'Abondance - Haute Savoie,,16,28,CHATEL
,14/04/2023,22/04/2023,28/04/2023,572,572,,673954,Résidence Le Vallon,Villard-de-Lans - Isère,,16,113,VILLARD-DE-LANS
,14/04/2023,22/04/2023,28/04/2023,410,410,,803914,Location de Vacances Villard-de-Lans 141,Villard-de-Lans - Isère,,16,113,VILLARD-DE-LANS
,14/04/2023,22/04/2023,28/04/2023,526,526,,791134,Location de Vacances Villard-de-Lans 117,Villard-de-Lans - Isère,,16,113,VILLARD-DE-LANS
,14/04/2023,22/04/2023,28/04/2023,666,666,,790914,Location de Vacances Villard-de-Lans 97,Villard-de-Lans - Isère,,16,113,VILLARD-DE-LANS
,14/04/2023,22/04/2023,28/04/2023,403,403,,802754,Location de Vacances Villard-de-Lans 151,Villard-de-Lans - Isère,,16,113,VILLARD-DE-LANS
,14/04/2023,22/04/2023,28/04/2023,529,529,,202721,Location de Vacances Villard-de-Lans 17,Villard-de-Lans - Isère,,16,113,VILLARD-DE-LANS
,14/04/2023,22/04/2023,28/04/2023,336,336,,191964,Résidence Plein Sud - Plan Peisey,Peisey-Vallandry - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,301,271,,778884,Résidence Le France,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,546,491,,776114,Résidence Le Mont Blanc,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,760,684,,778934,Résidence Les Ecrins,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,473,426,,778864,Résidence Le Pelvoux,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
