web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,stars,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,14/04/2023,08/07/2023,14/07/2023,1011,1011,,133840,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,901,901,,140444,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,05/08/2023,11/08/2023,1502,1502,,173896,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,31,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,914,914,,206508,4.0,Résidence Le Roselend - maeva Home,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/07/2023,28/07/2023,1070,1070,,204961,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,29,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,1202,1202,,135948,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/07/2023,28/07/2023,1011,1011,,205480,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,29,"('*427',)",ARC 1950
,14/04/2023,26/08/2023,01/09/2023,1089,1089,,152160,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,34,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,901,901,,501194,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,835,835,,205479,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,15/07/2023,21/07/2023,1070,1070,,164997,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,28,"('*427',)",ARC 1950
,14/04/2023,29/07/2023,04/08/2023,1921,1921,,339724,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,30,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,1070,1070,,194490,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,1180,1180,,136150,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,835,835,,159500,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,19/08/2023,25/08/2023,938,938,,174037,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,33,"('*427',)",ARC 1950
,14/04/2023,22/07/2023,28/07/2023,1011,1011,,188121,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,29,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,901,901,,338514,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,673,673,,184661,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/07/2023,28/07/2023,1364,1364,,121615,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,29,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,923,836,,521754,4.0,Résidence Saint-Bernard - maeva Home,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,269,269,,192156,4.6,Résidence Cascade,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,625,472,,101570,4.3,Résidence La Source des Arcs - Chalet des Neiges,Arc 2000 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,835,835,,173894,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,1070,1070,,254044,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,204,204,,192165,4.0,Résidence Les Charmettes,Arc 1600 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,570,475,,88622,4.2,Résidence La Cime des Arcs - Chalet des Neiges,Arc 2000 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,2130,1704,,30835,4.6,Chalet Altitude - Arc 2000,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,345,345,,191948,4.7,Résidence Belles Challes,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,693,624,,103438,4.5,Appart'hôtel Prestige Odalys Eden,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,835,835,,155872,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,699,559,,66519,3.8,Résidence Prestige Odalys Edenarc,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1007,1007,,160725,4.7,ISERAN,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,1433,1433,,160750,4.1,LES MONARQUES,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,341,341,,191730,4.0,Résidence Pierra Menta,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,316,316,,191959,4.3,Résidence Miravidi,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,26/08/2023,01/09/2023,816,816,,161756,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,34,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,252,252,,416554,4.0,Résidence Nova 1,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,1886,1886,,144760,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/07/2023,28/07/2023,300,300,,192124,4.0,Résidence Adret,Arc 1600 - Savoie,,29,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,497,497,,191735,0.0,Résidence Aiguille Grive Bat I,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,835,835,,174064,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,931,931,,823184,0.0,Résidence L'iseran,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,437,437,,415884,0.0,Résidence Aiguille Grive 1,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,1129,1129,,781464,4.4,L'ECRIN,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1730,1562,,160741,5.0,NOVA,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,362,362,,191965,3.0,Résidence Bel Aval,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,497,497,,191734,4.0,Résidence Bequi-rouge,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,925,925,,191655,5.0,Résidence Roc Belleface C,Arc 1600 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1405,1405,,191678,5.0,Résidence Chantel,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,544,544,,825404,0.0,Résidence Nova 4,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,495,495,,192129,0.0,Résidence Vogel,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,565,565,,191696,0.0,Résidence Aiguille Grive Bat Iii,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,362,362,,191933,5.0,Résidence Varet,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,411,411,,192095,4.0,Résidence Cachette,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,450,450,,191808,0.0,Résidence Mirantin 3,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,287,287,,416064,0.0,Résidence Varet 2,Arc 2000 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,814,814,,690924,0.0,Résidence Les Souverains Edenarc,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,652,652,,415424,4.0,Résidence Alpages Du Chantel,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1524,1524,,840864,4.0,Résidence LES CRISTAUX,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,383,383,,191954,0.0,Résidence Grand Arbois,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,378,378,,416184,0.0,Résidence Lanchettes,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,423,423,,192075,3.0,Résidence Aiguille Grive Bat Ii,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,335,335,,191844,5.0,Résidence Mirantin 2,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,341,341,,192077,0.0,Résidence Lauzieres,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,423,423,,191928,4.0,Résidence Ruitor Arc 1800,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1063,1063,,195276,4.0,ROSELEND,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,362,362,,191824,0.0,Résidence Versant Sud,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,437,437,,661774,0.0,Résidence Chardons,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,335,335,,191837,4.0,Résidence Armoise,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,400,400,,415404,0.0,Résidence Miravidi,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,474,474,,416374,0.0,Résidence Tournavelles 2,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,931,931,,812474,0.0,Résidence Roselend,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1007,1007,,369894,0.0,SAINT BERNARD G,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,2130,1704,,39909,3.8,Chalet Altitude - Chalet de l'Ours,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,362,362,,191953,0.0,Résidence Les Arolles,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,556,556,,192045,4.0,Résidence Haut De L'adret,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,383,383,,796224,5.0,Résidence Alliet,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,416,416,,860864,4.0,Résidence Arandelieres,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,445,445,,416084,4.0,Résidence Mirantins 3,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,350,350,,416364,0.0,Résidence Lauzieres,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,569,569,,414994,0.0,Résidence Thuria,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,272,272,,416474,0.0,Résidence Belles Challes,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,811,811,,160738,4.3,ALPAGES DU CHANTEL 1,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1773,1773,,352514,0.0,Résidence Mirantin 1,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,378,378,,416194,0.0,Résidence Fond Blanc,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,392,392,,416404,0.0,Résidence Pierra Menta,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1001,1001,,414834,0.0,Résidence Saint Bernard,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,252,252,,416574,3.0,Résidence Grand Arbois,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,374,374,,415814,0.0,Résidence Varet 3,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,355,355,,416524,0.0,Résidence Archeboc,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,544,544,,416264,0.0,Résidence Nova 2,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,598,598,,415794,0.0,Résidence Mirantins 2,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,431,431,,416284,0.0,Résidence Alliet,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,544,544,,416274,0.0,Résidence Nova 3,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,346,346,,416214,0.0,Résidence Armoise,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,652,652,,416244,0.0,Résidence Nova 5,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,269,269,,416074,4.0,Résidence Aiguille Rouge,Arc 2000 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,901,901,,338524,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,544,544,,416294,0.0,Résidence Aiguille Grive 2,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,474,474,,415804,0.0,Résidence Arandelieres,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,522,522,,415874,0.0,Résidence Tournavelles 1,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,522,522,,415744,5.0,Résidence Bequi Rouge,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,276,276,,452045,0.0,Résidence Bellecote,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,870,870,,206552,0.0,Résidence Chardons,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,316,316,,192130,3.5,Résidence Archeboc,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,324,324,,353134,2.0,Résidence Pierre Blanche,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,234,234,,191856,2.2,Résidence Nova,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1514,1366,,198577,3.2,Résidence LE RIDGE,Arc 1600 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,369,369,,191981,3.7,Résidence Tournavelles,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,598,598,,416304,3.3,Résidence Aiguille Grive 3,Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,417,334,,35645,4.2,Résidence Pierre & Vacances Le Belmont,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,26/08/2023,01/09/2023,949,949,,190145,4.1,Résidence Pierre & Vacances Premium Arc 1950 Le Village,Arc 1950 - Savoie,,34,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,762,686,,168122,3.5,Résidence Pierre & Vacances Premium Les Alpages de Chantel,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1906,1620,,786964,0.0,Residence Prince Des Cimes,Arc 1950 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,24/06/2023,30/06/2023,593,593,,191677,5.0,Residence 3 Arcs,Arc 1600 - Savoie,,25,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,900,900,,786934,0.0,Residence Manoir Savoie,Arc 1950 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,362,362,,191788,0.0,Résidence Fond Blanc,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1800,1530,,786874,0.0,Residence Refuge Du Montagnard,Arc 1950 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1059,900,,786904,5.0,Résidence Hameau Du Glacier,Arc 1950 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1376,1170,,787004,5.0,Résidence Jardins De La Cascade,Arc 1950 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1588,1350,,786844,0.0,Résidence Auberge Jerome,Arc 1950 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,29/04/2023,05/05/2023,540,540,,205001,0.0,Appartement pour 10 personnes au cœur des Arcs 1800,Arc 1800 - Savoie,,17,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1472,1472,,553544,0.0,Résidence Le Chamois,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,716,716,,191871,0.0,Résidence Aiguille Des Glaciers,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,391,391,,741904,0.0,Résidence Ruitor,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,480,480,,38341,3.8,Résidence Lagrange Le Roc Belle Face,Arc 1600 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,08/07/2023,14/07/2023,685,685,,414904,0.0,Résidence Balcons Du Chantel,Arc 1800 - Savoie,,27,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,594,564,,171411,3.0,Résidence Edenarc (ARC400),Arc 1800 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,01/07/2023,07/07/2023,410,410,,192067,3.5,Résidence Bellecote,Arc 1800 - Savoie,,26,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,1582,1424,,54807,0.0,Village Club MMV Altitude,Arc 2000 - Savoie,,16,"('*427',)",ARC 1950
,14/04/2023,22/04/2023,28/04/2023,479,383,,127231,4.1,Résidence Prestige Odalys Mendi Alde,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,2030,2030,,659324,0.0,Résidence Les Cimes,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,512,512,,783234,0.0,Résidence Clos Fayard,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,29/04/2023,05/05/2023,683,683,,783244,0.0,Résidence Granges E,La Clusaz - Haute Savoie,,17,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,571,571,,781114,0.0,Résidence Moraine,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,495,495,,781064,0.0,Résidence Vendome,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,589,589,,781084,0.0,Résidence Ours Brun,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,324,324,,781294,0.0,Résidence Frasse B,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,518,518,,781144,0.0,Résidence Granges C,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,01/07/2023,07/07/2023,507,507,,781094,0.0,Résidence Parnasse 2,La Clusaz - Haute Savoie,,26,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,495,495,,783254,0.0,Résidence Amicis,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,815,815,,783344,0.0,Résidence Les Emeraudes,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,749,749,,358184,0.0,Résidence CRYSTAL 14,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
,14/04/2023,22/04/2023,28/04/2023,977,977,,358114,0.0,Résidence BELMONT 26,La Clusaz - Haute Savoie,,16,"('38',)",LA CLUSAZ
